guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: nog nietguild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .idee tester yoloswag 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: aiighttt 
guild: ZIx0 , channel: minecraftboys, author: ROAM, message: hhahah 
guild: ZIx0 , channel: minecraftboys, author: lucadb2002, message: Ma kwil wel maja viktor moe ook wel wille 
guild: ZIx0 , channel: minecraftboys, author: ROAM, message: ja khad ni gespot gistere 
guild: ZIx0 , channel: minecraftboys, author: ROAM, message: ja kweent 
guild: ZIx0 , channel: minecraftboys, author: lucadb2002, message: M1 tis ook los v1n eergisteren e 
guild: ZIx0 , channel: minecraftboys, author: ROAM, message: ah waz 
guild: ZIx0 , channel: minecraftboys, author: ROAM, message: ahja wtf haha 
guild: ZIx0 , channel: minecraftboys, author: lucadb2002, message: Tis te hope da viktor sebiet wilt wan kheb wel keer zin 
guild: ZIx0 , channel: minecraftboys, author: ROAM, message: ja cv cv 
guild: ZIx0 , channel: minecraftboys, author: ROAM, message: kga ondrtss dota 
guild: ZIx0 , channel: minecraftboys, author: ROAM, message: stuur alsde online zijt 
guild: ZIx0 , channel: minecraftboys, author: lucadb2002, message: Sgoed 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play https://open.spotify.com/playlist/1pi1XeKWP5RbhGTMcPXYiC?si=fsPzSHC5R7qeK4k-CfNsOw 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -shuffle 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -loop 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -next 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -lyrics 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -next 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -next 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -stop 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .join 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .play legends never die 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .play memories 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .help 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .info 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play heyayayyayayayheyyayay 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -stop 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play heyayayeyyayyeahyyeayh 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play https://open.spotify.com/playlist/1pi1XeKWP5RbhGTMcPXYiC?si=fsPzSHC5R7qeK4k-CfNsOw 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -stop 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -stop 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play aladeen motherfuckers 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play aladeen motherfuckers 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: wijj horen u 
